,Region,Country,State,City,Month,Day,Year,AvgTemperature,AvgTemp_Celcius,data,mes_ano
15942,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,3,2014,76.7,24.833333333333332,2014-03-03,2014-03
15943,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,4,2014,79.0,26.11111111111111,2014-03-04,2014-03
15944,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,5,2014,82.0,27.77777777777778,2014-03-05,2014-03
15945,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,6,2014,79.3,26.27777777777778,2014-03-06,2014-03
15946,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,7,2014,80.0,26.666666666666668,2014-03-07,2014-03
15947,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,8,2014,74.2,23.444444444444443,2014-03-08,2014-03
15948,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,9,2014,77.2,25.11111111111111,2014-03-09,2014-03
15949,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,10,2014,81.7,27.61111111111111,2014-03-10,2014-03
15950,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,11,2014,85.0,29.444444444444443,2014-03-11,2014-03
15951,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,12,2014,82.3,27.944444444444443,2014-03-12,2014-03
15952,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,13,2014,80.2,26.77777777777778,2014-03-13,2014-03
15953,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,14,2014,81.4,27.444444444444446,2014-03-14,2014-03
15954,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,15,2014,82.3,27.944444444444443,2014-03-15,2014-03
15955,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,16,2014,83.3,28.5,2014-03-16,2014-03
15956,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,17,2014,82.8,28.22222222222222,2014-03-17,2014-03
15957,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,18,2014,82.6,28.111111111111107,2014-03-18,2014-03
15958,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,19,2014,80.4,26.888888888888893,2014-03-19,2014-03
15959,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,20,2014,85.1,29.5,2014-03-20,2014-03
15960,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,21,2014,83.6,28.666666666666668,2014-03-21,2014-03
15961,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,22,2014,82.0,27.77777777777778,2014-03-22,2014-03
15962,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,23,2014,76.6,24.777777777777775,2014-03-23,2014-03
15963,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,24,2014,76.4,24.66666666666667,2014-03-24,2014-03
15964,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,25,2014,77.3,25.166666666666668,2014-03-25,2014-03
15965,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,26,2014,77.1,25.055555555555554,2014-03-26,2014-03
15966,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,27,2014,77.7,25.38888888888889,2014-03-27,2014-03
15967,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,28,2014,78.2,25.666666666666668,2014-03-28,2014-03
15968,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,29,2014,79.3,26.27777777777778,2014-03-29,2014-03
15969,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,30,2014,81.2,27.333333333333332,2014-03-30,2014-03
15970,South/Central America & Carribean,Brazil,,Rio de Janeiro,3,31,2014,80.9,27.16666666666667,2014-03-31,2014-03
15971,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,1,2014,79.3,26.27777777777778,2014-04-01,2014-04
15972,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,2,2014,78.0,25.555555555555557,2014-04-02,2014-04
15973,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,3,2014,78.0,25.555555555555557,2014-04-03,2014-04
15974,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,4,2014,78.2,25.666666666666668,2014-04-04,2014-04
15975,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,5,2014,77.9,25.500000000000004,2014-04-05,2014-04
15976,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,6,2014,77.4,25.222222222222225,2014-04-06,2014-04
15977,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,7,2014,76.5,24.72222222222222,2014-04-07,2014-04
15978,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,8,2014,76.4,24.66666666666667,2014-04-08,2014-04
15979,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,9,2014,79.5,26.38888888888889,2014-04-09,2014-04
15980,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,10,2014,79.7,26.5,2014-04-10,2014-04
15981,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,11,2014,79.1,26.166666666666664,2014-04-11,2014-04
15982,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,12,2014,83.3,28.5,2014-04-12,2014-04
15983,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,13,2014,78.9,26.055555555555557,2014-04-13,2014-04
15984,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,14,2014,74.6,23.666666666666664,2014-04-14,2014-04
15985,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,15,2014,71.2,21.77777777777778,2014-04-15,2014-04
15986,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,16,2014,72.6,22.555555555555554,2014-04-16,2014-04
15987,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,17,2014,75.3,24.055555555555557,2014-04-17,2014-04
15988,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,18,2014,76.3,24.61111111111111,2014-04-18,2014-04
15989,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,19,2014,78.3,25.72222222222222,2014-04-19,2014-04
15990,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,20,2014,78.4,25.777777777777782,2014-04-20,2014-04
15991,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,21,2014,78.2,25.666666666666668,2014-04-21,2014-04
15992,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,22,2014,77.2,25.11111111111111,2014-04-22,2014-04
15993,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,23,2014,78.8,26.0,2014-04-23,2014-04
15994,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,24,2014,76.3,24.61111111111111,2014-04-24,2014-04
15995,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,25,2014,76.3,24.61111111111111,2014-04-25,2014-04
15996,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,26,2014,74.5,23.61111111111111,2014-04-26,2014-04
15997,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,27,2014,72.7,22.61111111111111,2014-04-27,2014-04
15998,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,28,2014,71.3,21.833333333333332,2014-04-28,2014-04
15999,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,29,2014,71.7,22.055555555555557,2014-04-29,2014-04
16000,South/Central America & Carribean,Brazil,,Rio de Janeiro,4,30,2014,73.3,22.944444444444443,2014-04-30,2014-04
16001,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,1,2014,76.1,24.499999999999996,2014-05-01,2014-05
16002,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,2,2014,75.5,24.166666666666668,2014-05-02,2014-05
16003,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,3,2014,75.4,24.111111111111114,2014-05-03,2014-05
16004,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,4,2014,76.1,24.499999999999996,2014-05-04,2014-05
16005,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,5,2014,77.0,25.0,2014-05-05,2014-05
16006,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,6,2014,76.8,24.88888888888889,2014-05-06,2014-05
16007,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,7,2014,76.9,24.944444444444446,2014-05-07,2014-05
16008,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,8,2014,77.0,25.0,2014-05-08,2014-05
16009,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,9,2014,76.3,24.61111111111111,2014-05-09,2014-05
16010,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,10,2014,73.0,22.77777777777778,2014-05-10,2014-05
16011,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,11,2014,70.9,21.611111111111114,2014-05-11,2014-05
16012,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,12,2014,71.9,22.16666666666667,2014-05-12,2014-05
16013,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,13,2014,73.2,22.88888888888889,2014-05-13,2014-05
16014,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,14,2014,72.5,22.5,2014-05-14,2014-05
16015,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,15,2014,72.5,22.5,2014-05-15,2014-05
16016,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,16,2014,73.1,22.83333333333333,2014-05-16,2014-05
16017,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,17,2014,74.6,23.666666666666664,2014-05-17,2014-05
16018,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,18,2014,73.7,23.166666666666668,2014-05-18,2014-05
16019,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,19,2014,75.2,24.0,2014-05-19,2014-05
16020,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,20,2014,73.8,23.22222222222222,2014-05-20,2014-05
16021,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,21,2014,74.8,23.77777777777778,2014-05-21,2014-05
16022,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,22,2014,81.5,27.5,2014-05-22,2014-05
16023,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,23,2014,80.9,27.16666666666667,2014-05-23,2014-05
16024,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,24,2014,70.5,21.38888888888889,2014-05-24,2014-05
16025,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,25,2014,70.4,21.333333333333336,2014-05-25,2014-05
16026,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,26,2014,75.5,24.166666666666668,2014-05-26,2014-05
16027,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,27,2014,74.8,23.77777777777778,2014-05-27,2014-05
16028,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,28,2014,69.4,20.777777777777782,2014-05-28,2014-05
16029,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,29,2014,70.0,21.11111111111111,2014-05-29,2014-05
16030,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,30,2014,71.6,21.999999999999996,2014-05-30,2014-05
16031,South/Central America & Carribean,Brazil,,Rio de Janeiro,5,31,2014,72.0,22.22222222222222,2014-05-31,2014-05
16032,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,1,2014,74.2,23.444444444444443,2014-06-01,2014-06
16033,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,2,2014,74.7,23.72222222222222,2014-06-02,2014-06
16034,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,3,2014,71.1,21.722222222222218,2014-06-03,2014-06
16035,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,4,2014,70.9,21.611111111111114,2014-06-04,2014-06
16036,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,5,2014,73.3,22.944444444444443,2014-06-05,2014-06
16037,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,6,2014,76.4,24.66666666666667,2014-06-06,2014-06
16038,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,7,2014,78.1,25.611111111111107,2014-06-07,2014-06
16039,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,8,2014,80.6,26.999999999999996,2014-06-08,2014-06
16040,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,9,2014,78.6,25.888888888888886,2014-06-09,2014-06
16041,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,10,2014,73.8,23.22222222222222,2014-06-10,2014-06
16042,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,11,2014,74.4,23.555555555555557,2014-06-11,2014-06
16043,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,12,2014,75.1,23.944444444444443,2014-06-12,2014-06
16044,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,13,2014,76.7,24.833333333333332,2014-06-13,2014-06
16045,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,14,2014,75.6,24.222222222222218,2014-06-14,2014-06
16046,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,15,2014,75.5,24.166666666666668,2014-06-15,2014-06
16047,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,16,2014,74.9,23.833333333333336,2014-06-16,2014-06
16048,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,17,2014,73.6,23.111111111111107,2014-06-17,2014-06
16049,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,18,2014,74.6,23.666666666666664,2014-06-18,2014-06
16050,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,19,2014,69.0,20.555555555555557,2014-06-19,2014-06
16051,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,20,2014,69.6,20.888888888888886,2014-06-20,2014-06
16052,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,21,2014,71.9,22.16666666666667,2014-06-21,2014-06
16053,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,22,2014,72.5,22.5,2014-06-22,2014-06
16054,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,23,2014,70.8,21.555555555555557,2014-06-23,2014-06
16055,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,24,2014,73.3,22.944444444444443,2014-06-24,2014-06
16056,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,25,2014,73.0,22.77777777777778,2014-06-25,2014-06
16057,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,26,2014,74.5,23.61111111111111,2014-06-26,2014-06
16058,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,27,2014,74.6,23.666666666666664,2014-06-27,2014-06
16059,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,28,2014,73.0,22.77777777777778,2014-06-28,2014-06
16060,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,29,2014,77.2,25.11111111111111,2014-06-29,2014-06
16061,South/Central America & Carribean,Brazil,,Rio de Janeiro,6,30,2014,75.7,24.27777777777778,2014-06-30,2014-06
16062,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,1,2014,74.2,23.444444444444443,2014-07-01,2014-07
16063,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,2,2014,73.3,22.944444444444443,2014-07-02,2014-07
16064,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,3,2014,74.5,23.61111111111111,2014-07-03,2014-07
16065,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,4,2014,73.7,23.166666666666668,2014-07-04,2014-07
16066,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,5,2014,75.8,24.333333333333332,2014-07-05,2014-07
16067,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,6,2014,75.8,24.333333333333332,2014-07-06,2014-07
16068,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,7,2014,75.0,23.88888888888889,2014-07-07,2014-07
16069,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,8,2014,73.7,23.166666666666668,2014-07-08,2014-07
16070,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,9,2014,72.6,22.555555555555554,2014-07-09,2014-07
16071,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,10,2014,70.3,21.27777777777778,2014-07-10,2014-07
16072,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,11,2014,69.2,20.666666666666668,2014-07-11,2014-07
16073,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,12,2014,67.8,19.88888888888889,2014-07-12,2014-07
16074,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,13,2014,67.2,19.555555555555557,2014-07-13,2014-07
16075,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,14,2014,72.6,22.555555555555554,2014-07-14,2014-07
16076,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,15,2014,73.3,22.944444444444443,2014-07-15,2014-07
16077,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,16,2014,71.7,22.055555555555557,2014-07-16,2014-07
16078,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,17,2014,74.5,23.61111111111111,2014-07-17,2014-07
16079,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,18,2014,75.6,24.222222222222218,2014-07-18,2014-07
16080,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,19,2014,70.1,21.166666666666664,2014-07-19,2014-07
16081,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,20,2014,69.4,20.777777777777782,2014-07-20,2014-07
16082,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,21,2014,69.9,21.055555555555557,2014-07-21,2014-07
16083,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,22,2014,71.6,21.999999999999996,2014-07-22,2014-07
16084,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,23,2014,73.0,22.77777777777778,2014-07-23,2014-07
16085,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,24,2014,77.5,25.27777777777778,2014-07-24,2014-07
16086,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,25,2014,71.3,21.833333333333332,2014-07-25,2014-07
16087,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,26,2014,67.3,19.61111111111111,2014-07-26,2014-07
16088,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,27,2014,67.9,19.944444444444446,2014-07-27,2014-07
16089,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,28,2014,69.2,20.666666666666668,2014-07-28,2014-07
16090,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,29,2014,68.8,20.444444444444443,2014-07-29,2014-07
16091,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,30,2014,67.9,19.944444444444446,2014-07-30,2014-07
16092,South/Central America & Carribean,Brazil,,Rio de Janeiro,7,31,2014,68.9,20.500000000000004,2014-07-31,2014-07
16093,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,1,2014,70.7,21.5,2014-08-01,2014-08
16094,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,3,2014,72.8,22.666666666666668,2014-08-03,2014-08
16095,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,4,2014,77.4,25.222222222222225,2014-08-04,2014-08
16096,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,5,2014,70.9,21.611111111111114,2014-08-05,2014-08
16097,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,6,2014,68.4,20.222222222222225,2014-08-06,2014-08
16098,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,7,2014,69.1,20.611111111111107,2014-08-07,2014-08
16099,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,8,2014,70.8,21.555555555555557,2014-08-08,2014-08
16100,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,9,2014,69.4,20.777777777777782,2014-08-09,2014-08
16101,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,10,2014,71.7,22.055555555555557,2014-08-10,2014-08
16102,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,11,2014,74.1,23.388888888888886,2014-08-11,2014-08
16103,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,12,2014,76.2,24.555555555555557,2014-08-12,2014-08
16104,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,13,2014,74.8,23.77777777777778,2014-08-13,2014-08
16105,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,14,2014,62.7,17.055555555555557,2014-08-14,2014-08
16106,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,15,2014,67.5,19.72222222222222,2014-08-15,2014-08
16107,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,16,2014,70.7,21.5,2014-08-16,2014-08
16108,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,17,2014,72.3,22.38888888888889,2014-08-17,2014-08
16109,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,18,2014,72.5,22.5,2014-08-18,2014-08
16110,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,19,2014,71.7,22.055555555555557,2014-08-19,2014-08
16111,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,20,2014,71.6,21.999999999999996,2014-08-20,2014-08
16112,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,21,2014,71.4,21.888888888888893,2014-08-21,2014-08
16113,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,22,2014,73.6,23.111111111111107,2014-08-22,2014-08
16114,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,23,2014,74.2,23.444444444444443,2014-08-23,2014-08
16115,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,24,2014,77.1,25.055555555555554,2014-08-24,2014-08
16116,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,25,2014,79.5,26.38888888888889,2014-08-25,2014-08
16117,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,26,2014,79.2,26.22222222222222,2014-08-26,2014-08
16118,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,27,2014,71.8,22.11111111111111,2014-08-27,2014-08
16119,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,28,2014,66.7,19.27777777777778,2014-08-28,2014-08
16120,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,29,2014,67.7,19.833333333333332,2014-08-29,2014-08
16121,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,30,2014,69.8,21.0,2014-08-30,2014-08
16122,South/Central America & Carribean,Brazil,,Rio de Janeiro,8,31,2014,73.3,22.944444444444443,2014-08-31,2014-08
16123,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,1,2014,78.5,25.833333333333332,2014-09-01,2014-09
16124,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,2,2014,73.6,23.111111111111107,2014-09-02,2014-09
16125,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,3,2014,75.7,24.27777777777778,2014-09-03,2014-09
16126,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,4,2014,70.1,21.166666666666664,2014-09-04,2014-09
16127,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,5,2014,70.6,21.444444444444443,2014-09-05,2014-09
16128,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,6,2014,72.2,22.333333333333332,2014-09-06,2014-09
16129,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,7,2014,74.0,23.333333333333332,2014-09-07,2014-09
16130,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,8,2014,71.9,22.16666666666667,2014-09-08,2014-09
16131,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,9,2014,73.9,23.277777777777782,2014-09-09,2014-09
16132,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,10,2014,76.6,24.777777777777775,2014-09-10,2014-09
16133,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,11,2014,79.3,26.27777777777778,2014-09-11,2014-09
16134,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,12,2014,74.2,23.444444444444443,2014-09-12,2014-09
16135,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,13,2014,72.1,22.277777777777775,2014-09-13,2014-09
16136,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,14,2014,74.7,23.72222222222222,2014-09-14,2014-09
16137,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,15,2014,78.9,26.055555555555557,2014-09-15,2014-09
16138,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,16,2014,77.2,25.11111111111111,2014-09-16,2014-09
16139,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,17,2014,71.1,21.722222222222218,2014-09-17,2014-09
16140,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,18,2014,74.1,23.388888888888886,2014-09-18,2014-09
16141,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,19,2014,74.7,23.72222222222222,2014-09-19,2014-09
16142,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,20,2014,76.5,24.72222222222222,2014-09-20,2014-09
16143,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,21,2014,71.7,22.055555555555557,2014-09-21,2014-09
16144,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,22,2014,72.5,22.5,2014-09-22,2014-09
16145,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,23,2014,72.7,22.61111111111111,2014-09-23,2014-09
16146,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,24,2014,77.1,25.055555555555554,2014-09-24,2014-09
16147,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,25,2014,74.5,23.61111111111111,2014-09-25,2014-09
16148,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,26,2014,76.1,24.499999999999996,2014-09-26,2014-09
16149,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,27,2014,76.8,24.88888888888889,2014-09-27,2014-09
16150,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,28,2014,74.2,23.444444444444443,2014-09-28,2014-09
16151,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,29,2014,78.5,25.833333333333332,2014-09-29,2014-09
16152,South/Central America & Carribean,Brazil,,Rio de Janeiro,9,30,2014,77.3,25.166666666666668,2014-09-30,2014-09
16153,South/Central America & Carribean,Brazil,,Rio de Janeiro,10,1,2014,78.8,26.0,2014-10-01,2014-10
16154,South/Central America & Carribean,Brazil,,Rio de Janeiro,10,2,2014,73.1,22.83333333333333,2014-10-02,2014-10
16155,South/Central America & Carribean,Brazil,,Rio de Janeiro,10,3,2014,69.6,20.888888888888886,2014-10-03,2014-10
16156,South/Central America & Carribean,Brazil,,Rio de Janeiro,10,4,2014,67.7,19.833333333333332,2014-10-04,2014-10
16157,South/Central America & Carribean,Brazil,,Rio de Janeiro,10,5,2014,68.6,20.33333333333333,2014-10-05,2014-10
16158,South/Central America & Carribean,Brazil,,Rio de Janeiro,10,6,2014,70.1,21.166666666666664,2014-10-06,2014-10
16159,South/Central America & Carribean,Brazil,,Rio de Janeiro,10,7,2014,72.4,22.444444444444446,2014-10-07,2014-10
16160,South/Central America & Carribean,Brazil,,Rio de Janeiro,10,8,2014,74.5,23.61111111111111,2014-10-08,2014-10
16161,South/Central America & Carribean,Brazil,,Rio de Janeiro,10,9,2014,75.6,24.222222222222218,2014-10-09,2014-10
16162,South/Central America & Carribean,Brazil,,Rio de Janeiro,10,10,2014,78.2,25.666666666666668,2014-10-10,2014-10
16163,South/Central America & Carribean,Brazil,,Rio de Janeiro,10,11,2014,78.5,25.833333333333332,2014-10-11,2014-10
16164,South/Central America & Carribean,Brazil,,Rio de Janeiro,10,12,2014,69.9,21.055555555555557,2014-10-12,2014-10
16165,South/Central America & Carribean,Brazil,,Rio de Janeiro,10,13,2014,75.2,24.0,2014-10-13,2014-10
16166,South/Central America & Carribean,Brazil,,Rio de Janeiro,10,14,2014,75.4,24.111111111111114,2014-10-14,2014-10
16167,South/Central America & Carribean,Brazil,,Rio de Janeiro,10,15,2014,75.0,23.88888888888889,2014-10-15,2014-10
16168,South/Central America & Carribean,Brazil,,Rio de Janeiro,10,16,2014,76.0,24.444444444444443,2014-10-16,2014-10
16169,South/Central America & Carribean,Brazil,,Rio de Janeiro,10,17,2014,76.7,24.833333333333332,2014-10-17,2014-10
16170,South/Central America & Carribean,Brazil,,Rio de Janeiro,10,18,2014,75.6,24.222222222222218,2014-10-18,2014-10
16171,South/Central America & Carribean,Brazil,,Rio de Janeiro,10,19,2014,79.7,26.5,2014-10-19,2014-10
